userId,name,popId,rate,review,type
12,매트 아이 컬러,0,4.60,"여름뮤트 색조로 추천 받은 캐시미어 색상 사용하고 있습니다!

입자가 정말 곱고 부드러워서 대충 발라도 스윽스윽 경계없이 고르게 발려요! 프라이머 없이도 쌍커풀 라인에 끼이지 않아서 편하게 바를 수 있다는 장점 굳굳

색상도 정말 고급스러운 느낌이고 저같은 뮤트톤에게 찰떡으로 어울려서 데일리로 잘 쓰고 있어요!",지성
13,매트 아이 컬러,0,4.60,"캐시미어 색상 면세찬스로 샀어요!
확실히 로드샵 섀도우랑 다른느낌..
손으로 발라도 안뭉치는 부드러움에 브러쉬로도 깔끔히 잘발려요ㅎㅎ
총알브러쉬같은걸로 돌리면서 바르면 가루날림있긴한데 신경안쓰이는정도..
여쿨분들 진짜 캐시미어 사세요 너무 이뻐요ㅠㅠㅠㅠ",지성
14,매트 아이 컬러,0,4.60,"구아바, 캐시미어, 아프리칸 바이올렛 가지고 있는데 너무 좋아요.
입자가 너무 곱고 컬러도 너무 예쁩니다.
여러번 레이어링해도 텁텁하지않게 올라갑니다.
구아바는 베이스로 거의 매일 깔아줬더니 힛팬나서 재구매예정입니다.
구아바가 찰떡이라는 느낌은 적은데 베이스로 깔기 무난하고 아프리칸 바이올렛이랑 발랐을때 너무 예뻐요.
두개가 꿀조합인 이유가 있습니다!
캐시미어는 쿨톤 음영으로 유명하니 긴말 안할게요.
사세요!
음영이란걸 모르고 살았는데 캐시미어 바르고 음영에 빠졌어요.
단독으로 발라도 예쁘고 중간컬러로 발라줘도 예쁩니다.
다른 컬러들도 면세로 조금씩 들이려구요.",지성
15,매트 아이 컬러,0,4.60,프레쉬진저는 조금은 무거운 색이라 겨울에만 볼터치로 쓰고 있음. 제 피부톤이 약간 붉은 어두운 톤이라서 붉붉해보일 때도 있어서 프레시진저는 살짝 바르고 있어용 최근에 구입한 진저는 거의 데일리 섀도우로 사용중이에용 전혀 안부담스럽고 피부 색깔타입에 따라서 다양한 색으로 표현될듯 저는 브라운 핑크? 정도의 색깔로 표현되용 진저 눈두덩이와 언더에 팁으로 얹어주고 브라운으로 음영주면 데일리 메이컵으로 제격인듯용!!!,지성
16,매트 아이 컬러,0,4.60,"면세찬스로 진저 샀어여
여행 시즌이라 재고가 없어서 못살 뻔 햇어요 ??면세템??

에뛰드나 에스쁘아 쓰다가 로라 메르시에 쓰니깐
질감부터 달라요 부드럽고 입자도 너무 고와요
브러쉬쓰면 오히려 가루날림잇어서 손으로 바르는게 더 예뻐여

진저 아이라이너 마스카라면
데일리 눈화장 끝이에요
가격이 있으니 면세로 구매하세욤~~~",지성
17,매트 아이 컬러,0,4.60,베이스로 바르기 너무 좋은 제품이에요! 베이스는 아무거나 발라도 된다는 생각을 버리게 해주더라구요!! 친구랑 같이 몇번쓰다가 좋아서 저도 구매하게 됐습니다! 추천해요!!,지성
18,매트 아이 컬러,0,4.54,"캐시미어 색상 사용중입니다. 겉보기엔 회보라, 핑크 느낌인데 흰기가 화사하게 도는 느낌이에요. 손가락으로 꾸욱 눌러서 꾸욱 발색해보면 본통과 비슷한 느낌인데 좀 더 흰기가 없이 발색 됩니다. 브러쉬에 묻혀서 발색해보면 더욱 흰기가 사라져요. 자연스러운 묘한 회갈보라색으로 눈 위에 올라가는 느낌입니다. 이것만 눈두덩이와 언더에 바르고 언더 가운데에 다채로운 펄이 반짝이는 글리터를 콕콕콕 얹어주고 마스카라와 아이라인만 하면 질리지 않는 데일리 메이크업 완성입니다~ 쿨 계열의 블러셔, 립에 잘 어울려요.",중성
19,매트 아이 컬러,0,4.54,"웜톤이고 섀도우 입문용으로 로라메르시에를 알게 되었을 때 정말 많은 색상을 구입했었어요.

진저- 말이 필요없는 제품입니다. 수채화같은 색감과 제형... 피카소 207a 브러쉬와 찰떡궁합인 제품이죠. 다만 잘못 바르면 붉은기가 강조될 수 있기때문에 블렌딩과 다른 색과 조합하여 쓰는것이 중요한 제품인 것 같습니다

프레스코- 진저만큼은 아니지만 프레스코도 나름대로 예쁜 제품으로 유명하더라구요. 약간은 퍼플 느낌인데 쿨톤보다는 웜톤에 어울렸습니다. 바비브라운의 꼬냑과 잘 어울리더라구요.",중성
20,매트 아이 컬러,0,4.54,"#캐시미어
이것두 면세점에서 거의 만원에 구매했어요
쿨톤의 인생템이란 말에 격ㄱ하게 공감합니다ㅜㅜ
데일리 음영 섀도우로 진짜진짜 좋아요
이거 하나만 발라도 분위기같은게 확 살거든용
평소에는 왠지 모르겠는데 특히나 섀도우의 경우에 웜/쿨 가리지 않고 예쁘다하면 다 썼기 때문에 누런색 쓰고 안어울리는줄도 몰랐어요ㅋㅋㅋ
근데 확실히 이거 발라보니까 기준이 좀 세워지더라구요
진짜 쿨톤이라먼 꼭! 사시길 바래요
(하지만 저는 원가라면 못ㅅㅏ요... 너무 비싸)",중성
21,매트 아이 컬러,0,4.54,"진저컬러가 진짜 예뻐요????
데일리로 쓰기에 좋고 웜톤한테 착붙템~~",중성
22,매트 아이 컬러,0,4.54,지금까지 섀도우중에서 탑5안에 드는 제품!!,중성
23,매트 아이 컬러,0,4.54,발색 너무 좋은데 35000원으로 사기엔..비추 할인할때 사시길,중성
24,매트 아이 컬러,0,4.54,곱고 잘 펴져서 좋앗어요,중성
25,매트 아이 컬러,0,4.54,발색도 좋고 밀착도 정말 잘돼서 좋아요 근데 그 위에 다른 섀도우 발색이 잘 안되네요,중성
26,매트 아이 컬러,0,4.54,"내 인생 힛팬을 본 아이섀도우는 진저 하나뿐....??
머 바를지 생각하기 싫을 때 무조건 진저한테 손이 감
여쿨인데도 다른 음영 섀도우랑 다르게 얼굴이
그늘져보이지않고 자연스러움
색을 살구빛 섞인 짙은 베이진데 누구나 사용해도
무난무난한 컬러.
가루도 고와서 정말 맑게 올라간당
만약 다쓴다면 재구매백퍼함",중성
27,매트 아이 컬러,0,4.63,"내 최애 쉐도우 진저.....
진짜 진저 못잃어요ㅠㅠㅠㅠㅠ꼭사세요
화장 잘하던 못하던 베이스로 슥슥 바르면 음영 생성!!!!! 지속력도 갑..시간 지나도 색 안변해요",복합성
28,매트 아이 컬러,0,4.63,"프레스코 사용중. 솔직히 홀리카홀리카 섀도우랑 큰 차이 못 느낌 브러쉬만 괜찮은거 쓰면 크게 차이 없다는거. 손으로 바를 때도 마찬가지고 뭐 가격대비 엄청난 메리트 없음
차라리 비슷한 돈으로 색상도 쉽게 볼 수 있는 바비브라운 섀도우를 추천함.",복합성
29,매트 아이 컬러,0,4.63,"가루날림 없고 눈에 그윽하게 발색잘되요!!
색상별로 구매사고싶네요
괜히 1위가 아니라는..
섀도우는 여기에..♡",복합성
30,매트 아이 컬러,0,4.63,"면세찬스가 있을 때마다 무조건 꼭 구매합니다
진저색상은 무슨 눈화장을 하든지 무조건 베이스로 깔고갑니다 진저만 발라도 살구느낌이 그윽해서 좋습니다
꼬냑이란 색상이랑 바르면 그렇게 예쁘다는데 다음번엔 꼬냑도 구매해보고 싶습니다 프레스코랑 구아바랑 캐시미어도..
아 아침7시에 바르고 저녁10시에 확인해도 색상이 남아있습니다 온전하게는 아니지만 은은하게..에뛰드같은 섀도는 한두시간안에 아예 흔적도 없이 사라지는데 로라는 꽤 오래가는 것 같아서 좋습니다",복합성
31,매트 아이 컬러,0,4.63,"프레스코 사용중입니다
색은 약간 톤다운된 핑크? 음영컬러에 가까워요 색은 만족스러워요~
근데 생각보다 가루날림이 심하네요 ㅠ",복합성
32,매트 아이 컬러,0,4.63,발색 좋고 지속력 좋고 ..단점하나없어요..,복합성
33,매트 아이 컬러,0,4.63,유일한 단점: 비싸다,복합성
34,매트 아이 컬러,0,4.63,"진저는 사랑이쥬,,??
발색 지속력 어디빠지는데가 없어요",복합성
35,매트 아이 컬러,0,4.63,"캐시미어 색상. 약간 보라빛 나는 자색 고구마라떼 같은 데 연한~ 발색을 내는 부드러운 베이스섀도우에요. 저는 하얀 피부톤 인데요, 하나만 바르고 투명하게 메이크업 했는데 너무 예쁘더라구요. 역시.섀도우는 로라메르시에구나 했네요. 다른 것들도 테스트 해보고 구매하고 싶어요??",복합성
36,매트 아이 컬러,0,4.54,진저 넘나 완소 섀도우ㅜㅜ 없어지면 절대 안되요 쿨톤이고 밝아서 딱 좋은 데일리 음영섀도우에요,민감성
37,매트 아이 컬러,0,4.54,"진저 컬러 완벽한 인생템
힛팬 보여서 하나 더 쟁여뒀어요
은은한 색감 부드러운 발림성 지속력 모두 만족합니다
데일리 섀도우, 출근용으로 이만한게 없네요",민감성
38,매트 아이 컬러,0,4.54,"진저 컬러는 사랑입니다....
하나만 발라도 이쁘고 다른 색 베이스로 깔아도 이쁘고..
끼임도 없고 부드럽게 잘 발려요!!!",민감성
39,매트 아이 컬러,0,4.54,진저컬러 사세오ㅠㅠㅠ 아침에 늦엇을때 이거 하나만 쓱 발르고 나가도 평타는 됩니닽!!!! 물론 일찍일어나서 풀메가짱이지만 요.. 정말 예쁜 음영컬러!♡,민감성
40,매트 아이 컬러,0,4.54,"너무너무 고운 입자에 강한 발색과 밀착??
색이 많지는 않지만 색이 고급스럽고 차분해서 데일리로 쓰기 좋은 제품들로 이루어져있다. 언뜻보면 다른데도 비슷한 색들 많지 않나? 싶지만 발라보면 아는 고급스러운 색감와 질감에 오늘도 또 사게되는 제품..",민감성
41,매트 아이 컬러,0,4.54,"구아바는 진짜 핵 존예에요
여름쿨톤 라이트이구요 여쿨인생템이래서 구매했는데
정말이지 눈으로 위아래 다발라도 전혀 튀지않고
연한핑크+아주자잘한 금펄 인데 금펄 쿨톤안어울릴줄알았는데
얘는 고급지고 바세린광같이 자연스러운 느낌이라
너무예쁩니다... 이거 하나랑 마스카라 아이라이너하면 최고에오ㅜㅜㅜㅜ",민감성
42,매트 아이 컬러,0,4.54,유명해서 써봤는데 진저 좋아요??,민감성
43,매트 아이 컬러,0,4.54,"너무너무 갖고싶어서 면세찬스로 샀어요
왜 그렇게 기본 베이스로 잘 쓴다고 하는지
알것같아요 ㅋㅋㅋㅋㅋ 이거 산 이후로 항상 베이스는 얘로 시작해요
저는 무쌍이라 얘 하나만 발라서 그윽해지진 않지만
베이스로 진저 바르고 아이라인 보다 좀더 넓게 포인트 섀도를
발라주고 아이라인으로 또렷하게 만들어요 이러면
간단하고 깔끔하게 메이크업 할 수있어요!
저는 진저 다 쓰면 또 살겁니다 ㅋㅋㅋㅋ",민감성
44,매트 아이 컬러,0,4.54,"유명한 저렴이들도 이제품을 따라할수는 없나봅니다ㅠ
비싸게 샀지만 후회하지 않고 매일매일 쓰고있어요.
입자가 고와서 뭉치지 않고 잘 발리면서 또 가루날림은 심하지 않아요. 지속력도 좋구요! 비싸도 양많고 거울까지 달려서 애용중입니다. 단일색상으로 써도 예뻐요",민감성
45,아이섀도우,1,4.53,케이스가 다했음. 용량이 너무 많음ㅠ.ㅠ 그치만 챡챡 보관하기 좋고 색 잘 보여서 좋음. 아이섀도우는 앵간하면 다 나뿌지않다고 생각함. 매트섀도우를 썼는데 무난무난했음. 발림성 지속력 다 무난함,건성
46,아이섀도우,1,4.53,우선용량부터맘에들어용이번에처음으로바비브라운섀도우샀는데발림성도너무조코가루날림이없어서조아요????,건성
47,아이섀도우,1,4.53,진짜 믿고 쓰는 엔티크로즈ㅠㅠㅠㅠㅠㅠ그냥 엔티크 로즈 하나만 발라도 완성입니다 여러분 꼭 사세요ㅠㅠㅠ양도 많아서 계속 써도 힛팬 보이기 어려운 제품인 것 같아요 가루 날림도 없어서 진짜 섀도우 중 갑입니다ㅠㅠㅠ,건성
48,아이섀도우,1,4.53,"가을웜톤(트루가을)입니다
#토스트 사용하는데 만족스러워요
저는 로라메르시에 진저를 베이스로 깔고
얘를 쌍커풀라인으로 바르는데 예쁘네요
근데 굳이 재구매를 할 이유는 없을것같아요

제품의 질은 우수하지만 다른것들로도 대체할수있다고 생각합니다",건성
49,아이섀도우,1,4.53,"토스트랑 앤티크로즈 사세요!!!
두개 다 데일리템으로 좋구 쿨톤이라면 앤티크로즈 꼭 사세요 제바류ㅠㅠㅠ",건성
50,아이섀도우,1,4.53,"색상 #앤티크로즈 #토스트
앤티크로즈 색깔 진짜 이뻐요 원래 토스트만 살 생각이였는데 이 색깔 보지 하고 손등에 발라봤는데 너무 이뻐서 큰맘먹고 샀어요 근데 그 이후로 섀도우 단 1개도 안사고 계속 앤티크로즈랑 토스트만 발라요!! 진짜 면세점 찬스로 샀는데 면세점이 더 저렴하니깐 면세점 찬스를 이용하시길 바래요!! 그리고 앤티크로즈를 베이스로 깔고 토스트를 끝라인으로 해서 빼주면 진짜 짱!! 그리고 다른제품으로 애굣살에 펄을 발라주면 진짜 제 인생메이크업이예요!! 완전 추천",건성
51,아이섀도우,1,4.53,"앤티크로즈, 헤더 사용했습니다
색상은 참 예뻐요
로라에 비해 발색이 잘 안되긴 함 ㅠ 발림성도 그저그렇고
그래도 색이 독보적이라 사용할수밖에...
데일리로 매일 쓰는 조합 ㅠㅠ",건성
52,아이섀도우,1,4.53,"날씨가 쌀쌀해지니 토스트. 앤티크로즈 바르고 싶어져서
섞발해 쓰고 루비 연하게 발라주면 너무 예쁩니당",건성
53,아이섀도우,1,4.53,샴페인 쿼츠 영원히 함께하고파...?? 웜쿨톤 모두 쓸 수 있는 섀도우!! 눈동자 중앙에 톡톡 눈밑에 톡톡 발라주면 이세상 고급짐이 아니다... 하... 진짜 비싼 느낌이 난댜... 부내가 난댜... 바비브라운꺼 산 뒤로는 로드샵 섀도우에 눈이 안감 ㅠㅠㅠ 확실히 발색력 지속력이 다른듯 ㅠㅠㅠ 재구매의사 200%임,건성
54,아이섀도우,1,4.61,"토스트 사용중

왜 다들 섀도우를 백화점 브랜드를 사는지 이해를 못했었는대 한번에 이해가 되었다,,,

베이스로 깔기에 색깔도 너무 이쁘고 텁텁하지 않은 색이에요 엄청나게 고와서 가루날림이 살짝있지만 그렇게 심하지는 않아요! 진짜 색깔도 케이스도 질감도 너무 좋다ㅜㅜㅜㅜ 내 최애 섀도우ㅜㅜㅜ??",지성
55,아이섀도우,1,4.61,"앤티크로즈, 토스트 있는데 이게 맑은 발색이라는걸 알게 됐습니다! 이돈이 아깝지 않아요 토스트는 노즈섀딩 앤티크로즈는 블러셔로도 사용해요!",지성
56,아이섀도우,1,4.61,이 바비 브라운 셰도우 시리즈 모으고 싶을만큼 좋은거같아요 색이 정말 이쁘게 발색되고 갠적으로 색깔 너무 제 취향입니당,지성
57,아이섀도우,1,4.61,"토스트 구매해서 사용하는 중인데
발색도 잘되고 가볍게 발리고 무겁지도 않고 가루날림도 적어서 좋아요
색도 데일리하게 쓰기도 좋고 무난하고 튀지않아서 좋아용~!!",지성
58,아이섀도우,1,4.61,"#앤티크로즈

가을뮤트인 제게 착붙템
종종 블러셔로도 사용합니다.
발림성 이나 발색이나 다 좋은데
제가 유분이 많아서 그렇다 쳐도
다른 섀도에 비해 기름이 잘 묻어서
간간히 제거를 해줘야하는뎅
저만그런걸까요ㅎㅎㅎ",지성
59,아이섀도우,1,4.61,"앤티크로즈
시멘트 구입했습니다.
가루날림은 없고 자연스러운 발색이라 좋아요
쓰고 있는 로라메르시에 제품보다 조금 입자가 덜 부드럽지만 그렇다고 제품력이 나쁘다거나 발색이 예쁘지 않다거나 하는 점도 없어요! 굉장히 마음에 들어요",지성
60,아이섀도우,1,4.61,"가루날림도 없고 색감 너무 예뻐요
토스트 짱이에요 눈 진짜 묘하게 그윽하게 신비롭게 만들어주는 ?
바비브라운 발림너무 쩔어서 여러개 모아놓으려고요",지성
61,아이섀도우,1,4.61,"토스트랑 엔티크로즈 쓰고있는데 넘 좋아요ㅎㅎ
토스트는 힛팬이 보이고 있고
색감도 좋지만 가루날림이 없어 짱임ㅎ",지성
62,아이섀도우,1,4.61,"토스트 컬러 사용해 봤는데 웜톤 찰떡!!!
웜톤이시면 쌍까풀라인에 살포시 언져주면
이거 만힌 베이스 쉐도우 없습니다ㅠㅠㅠㅠ
웜톤이시면 꼭 한번 사보시길바래용",지성
63,아이섀도우,1,4.61,"로라메르시에 다음으로 관심가지게 된 브랜드가 바비브라운이었어요. 심플하지만 세련된 디자인과 고급스러운 색상들이 매력적이었어요.

웜톤이었기에 가장 처음으로 구입했던 컬러는 토스트였습니다. 그런데 처음에는 생각보다 많이 누렁누렁해서 사용하기가 쉽지 않았어요 하지만 '바나나' 색상과 블렌딩 하고 '토프'나 '앤티크로즈'와 함께 사용하니 너무 괜찮더라구요.. 그래서 지금은 애정하는 색상 중 한가지입니다.

바나나는 어떤 색상이든 베이스 색상으로 색상 있는 제품과의 블렌딩을 더 자연스럽게 해주고, 색상의 고급스러움을 높여주는 기능을 톡톡히 하는 것 같아요. 크게 차이가 나는것은 아니지만 그 미묘한 '느낌' 을 다르게 도와주는 제품인것 같습니다.

토프는 찬바람 부는 가을에 바르기 너무 좋은 제품이구요

꼬냑, 번트슈가, 올스파이스 등의 새틴/ 스파클링 제품도 바비 매트 섀도우는 물론 다른 브랜드의 제품과도 찰떡궁합입니다.

앤티크로즈는 톤다운된 핑크인데 브라운 느낌이 납니다. 성숙하고 고급스런 느낌의 색상입니다.


바비브라운의 색감과 이미지에는 정말 큰 점수를 주고 싶습니다. 하지만 가격대비 퀄리티는 살짝은 아쉬운 점이 있어요. 크리즈 현상도 조금은 있었구요.",중성
64,아이섀도우,1,4.61,앤티크 로즈 인생템♥ 가루날림적고 입자 곱고 발색 굿굿,중성
65,아이섀도우,1,4.61,"실패 없는 바비브라운 #앤티크로즈 사랑해요
속쌍이라 쌍꺼풀에 매일 같이 섀도우가 껴가지고 수정화장때문에 아이섀도우 색별로 가지고 다녔는데 이거 사용하고난 뒤로 깔끔하게 눈에 남아있어서 가방이 한결 가벼워졌어요 바닥을 보인 섀도우 이게 처음이에요?????♀?
원래 비싼제품은 사치다! 라는 생각이 조금 있어서 구매하기까지 고민을 많이했는데 고민할 필요가 없...


#꿀팁 저처럼 쌍꺼풀라인에 섀도우가 낀다 또는 눈에 유분이 많아서 발색이 잘 안된다는 분들은 베이스메이크업을 끝낸 후 손으로 눈두덩이를 살짝 문질러서 유분을 닦아주시고 섀도우를 올리면 아이프라이머 따로 사용안하셔도 지속력이 좋아요",중성
66,아이섀도우,1,4.61,케이스부터 고급지고 발색 안빠지고 지속력 좋고,중성
67,아이섀도우,1,4.61,토스트색.대박 진짜 정말 따뜻한 색상이에요 ㅠ 추천합니당,중성
68,아이섀도우,1,4.61,"차정원 아이섀도우ㅇ로도 알고있고
데일리 아이섀도우로
제격인 토스트!

무난하게 잘어울리고
계절 상관없이!
갠적으로는
로라메르시에꺼보다 더 자주
사용했어요! 바비브라운은
기본 색상 세개만 아니 하나만 있어도
잘만 맞으면 하나로
끝낼수 있지 않나 싶어요 아무래도
아이프라이머를 바르고 안바르고는
차이가 나는거 같아요!!
담엔 샴페인 사야할것 같아여~",중성
69,아이섀도우,1,4.61,"토스트 사용중입니다
이거 산뒤로 얘만 사용합니당
일단 발색이 굉장히 잘되고 지속력도 좋아요
다른 섀도우에 비하면 한번 발라도 고발색에
지속력이 훌륭합니다
색도 저렴이라 소문난거랑 달라요! 로드샵에
없는색이에요
제가 소바나 다른 음영섀도로는 음영화장을 못했는데
얘로는 자연스럽게 되서 음영화장에 맨날 쓰고 있어요!! 강추합니다 ????",중성
70,아이섀도우,1,4.61,"짐승용량
정직한발색
포인트 색상은 사기 초큼 돈 아깝구
베이스나 음영 라인은 투자할 만한 가치가 있는듯
내 맘 속 2위 섀도
(1위는 로라메르시에??)",중성
71,아이섀도우,1,4.61,"이거 2016년부터 지금까지도 1,2위 자리 계속 차지하고 있길래 계속 눈여겨 보다가 몇개월전에 2가지 색상 구입함
앤티크로즈, 헤더 이 두가지 색상 구매했다
매트 타입인데 처음 발림성 부터 굉장히 놀랐다
부드럽고 얇게 발리는데 밀착이 잘되서 사용감이 너무 좋다
뭉침도 없고 뜨지도 않고 가루날림 없고 지속력 까지도 좋다
가지고 있는 섀도우들 중 이것만큼은 아이프라이머가 필요가 없다
게다가 발색도 굉장히 좋다
역시 단 한가지의 단점도 없이 이렇게나 완벽해서 그래서 거의2년동안 아이섀도우 부문에서 항상 1,2위를 했구나 싶었다
이럴줄 알았으면 그냥 진작 살걸..
앤티크로즈는 베이스로 깔기 좋고 음영섀도우로 사용하기도 좋다 색상은 약간 오렌지+핑크+브라운을 적절히 섞어놓은 듯한 색상이고 헤더는 팥죽색! 이 둘의 조합이 너무 좋다
가을, 겨울에 하고 다니기 좋은 조합이다
여기에 말린장미 립이나 누드립 발라주면 너무 이쁘다
특히나 앤티크로즈는 데일리로 사용하기 너무 좋고 이 한가지 색상 만으로도 굉장히 예쁘다
인기색상인 이유가 있는거 같고 쓰면 쓸수록 더 만족스러운 섀도우라 시멘트나 다른색상도 더 구매하고 싶은 욕구가 생긴다",중성
72,아이섀도우,1,4.54,"앤티크로즈 사용중입니다!
색상 너무 마음에 들고 용량이ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 과연 제가 이걸 다 쓰고 죽을 수 있을까요...?",복합성
73,아이섀도우,1,4.54,"토스트너무좋아요색도 엄청 괜찮고
가루날림 보통인편이고 눈매를 독보이게해주어요~",복합성
74,아이섀도우,1,4.54,"맨날 저렴이 아리땡움만 쓰다가
비싼거 한번 써보니 다르네요

일단 지속력이 다르구요.
저렴한 제품 3통 쓸동안 얘는 하나 아직 바닥도 안보여요!
색도 좋구 굿긋입니당",복합성
75,아이섀도우,1,4.54,일단 용량이 압도적... 앤티크로즈 쓰는데 로즈브라운 색상입니다. 그래서 베이스로 깔기 아주 좋아요. 밀착력 좋고 지속력도 나쁘지 않으나 가루날림이 좀 있네요 ㅠㅠ 그리고 로드샵 색조템이 워낙 요즘 잘 나와서인가 색이 압도적으로 예쁜 느낌이 있는 것도 아니라.. 제품력으로는 밀리는 구석이 없지만 가격을 따지면 이 값 주고 살건 아닌 것 같아요,복합성
76,아이섀도우,1,4.54,"뭐 바비브라운 섀도우는 말안해도 최고
발색 펄감 사용감 다 만족스럽습니다
믿고 사는 꿀템!!",복합성
77,아이섀도우,1,4.54,"비싼 가격에 정말 만족하는거 같아요 저는 토스트 색상 사용중인데요
웬지 모르게 다른 음영 섀도우보다 훨씬 손이 가고 흔하면서 정말 흔하지 않은 색상같아요 발색도 맘에 들고 가루 날림도 없고 양도 많고 ! 완전 좋아합니당",복합성
78,아이섀도우,1,4.54,유명한 토스트 왜 토스트토스트 하는지 알겠어요..진짜 이쁘고 진저+토스트 조합 왕이쁘니까 한번만 써보세요 발색킹..그래서 요즘 귀찮으면 대충 쓱 한개만 발라도 이쁜 토스트만 바르고 다닌다 그래도 발색좋고 모든게 젛아요 용량도 뭐 평생쓸꺼같아요,복합성
79,아이섀도우,1,4.54,"앤티크 로즈 사용중인데, 제가 피부가 가무잡잡(23호)해서 눈에 보이는 것 만큼 색이 쎄게 올라오지 않는데, 그게 좋아요! 정말 어떤 메이크업을 해도 가볍게 음영 주기 좋은? 살짝의 핑크 브라운기가 도는 섀도우에요.
로라메르시에 진저가 데일린데 이것보다는 덜 노랗고 더 핑크 붉은끼 느낌에 더 차분한 느낌이에요! 그냥 사계절 막론하고 차분한 데일리로 쓰기 좋은템!
섀도우 질은 말할 기 없고 최곱니다 ㅎㅎ",복합성
80,아이섀도우,1,4.54,"토스트는 음영의 진리네요
데일리에 짱짱이네요
용량도 맘에 들고 발색도 굿굿이예요
가루날림이 적어 초보자도 편하게 쓰기 좋아요
역시 유명한 제품은 다 이유가 있네요",복합성
81,아이섀도우,1,4.54,"#토스트 #앤티크로즈 음영 데일리섀도우로 잘 쓰고 있어요. 아이라인을 거의 안하는 편이라 무펄 섀도우를 좋아하는데 바비브라운 섀도우만한게 없네요!
용량도 타사에 비해 커서 오래오래 쓸 수 있을 것 같아요. 피부가 어두운 웜톤분들께는 토스트를, 하얀 분들께는 앤티크로즈가 좀 더 잘 어울릴 것 같아요!
특히 앤티크로즈는 전체적으로 말린장미 메이크업할 때 컬러 밸런스 제대로 잡아줍니다 ㅜㅜ 꼭 사세용",민감성
82,아이섀도우,1,4.54,토스트 내인생템,민감성
