userId,name,popId,rate,review,type
32,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.19,끈적이지않고 물처럼 가볍게 스며들어서 너무 좋아요. 얼굴에 쓰니까 바른직후부터 하루종일 눈이 너무 아파서 뜨는게 힘들었어요.. 몸에는 아무 이상없어서 바디용으로만 쓰고있습니다.,복합성
33,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.19,인정.. 에뛰드 디자인 왜이렇게 낯설지 이상하다 했는데 제품력은 인정.. 가벼워서 몸에 바르기도 부담없고 끈적임 없었뜸,복합성
34,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.19,"샘플 받아서 써봣는데 백탁 현상도 없고 유분기도 적어서 화장하기전에 바르기 좋고 되게 가볍게 발려요
본품도 살라고해도 갈때마다 품절이라 못삿어여 ㅠ",복합성
35,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.19,"백탁 없어서 넉넉히 바르기도 좋고 개인적으로는 눈시림 없어서 좋았어요 목이랑 팔다리에도 선크림 챙겨 바르시면 꼭 대용량으로 사세요 진짜 가성비 짱짱
근데 이거 ""산뜻""은 좀 아닌거 같아욬ㅋㅋㅋ큐ㅠㅜ 저 이것만 바르면 유분기 많은 크림이라도 바른 것처럼 얼굴이 반들반들해져요",복합성
36,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.60,"아넷사 선크림 계속 쓰다가 글픽보고 한번 사봤는데 생각만큼 산뜻하지는 않었어요,,ㅎ 근데 전 어처피 건성이고 화장할때도 너무 산뜻한것보다는 약간 유분감있는게 겨울에도 그렇고 더 나을것 같아서 계속 쓸것같아요~~",민감성
37,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.60,"선크림 유목민입니다
괜찮다 느끼면 성분이 안좋고, 성분이 좋으면 발림성이랑 화장이 뜨고.. 그렇게 돌고 돌다 이 제품을 만났는데
참 괜찮네요! 일단 기름기가 없이 산뜻한데
그렇다고 퍽퍽하고 매마른 느낌이 없어요.
로션 위에 발라도 메이크업 전에 발라도 부담없이
잘 사용할 수 있는 제품입니다
아직 인생템까진 아니지만 무난하면서 괜찮게 사용할 수 있을 거 같아요
역시 글로우픽! 무얼 사야할지 모르겠을 때 글로우픽
상위권 제품들 리뷰를 꼼꼼히 보고 사면
실패는 없네요 !",민감성
38,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.60,"원플할때 샀는데 완전 잘쓰고있음.
간단히 메이크업전에 바르면 산뜻하게 마무리가 되서 데일리 썬크림으로 짱짱
가격도 괜찮고 가볍게 발려서 특유의 답답함은 1도 없음.
산다면 이걸 사시는걸 추천하구요 원플원할때 사는게 제일조아용
또 이게 순한성분으로 구성이 되어있어서 백탁이 없어용 ??
근데 문제라면 너무 기름기가 많이 돌아서 지성피부들보다 건성피부한테 추천해요",민감성
39,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.60,"진짜 완전 인생템. 백탁 없는것도 좋고, 로션같은것도 좋고, 향도 없는 듯 하구요, 50인데다가 눈도 안시리고 성분도 좋은데 가격도 좋네요!! 여름 시작할때 대용량으로 구매해서 올 여름 내내 다 발랐습니다 ㅎㅎ",민감성
40,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.60,이번 여름 내내 썼던 제품이에요 대용량으로도 소용량으로도 샀구요 ! 일단 성분좋은거는 다들 디렉터파이님영상을 보든 아님 화해어플을 봐서든 아실테고 흡수는 첫흡수는 그렇게 빠르지는 않아요 하지만 흡수되고 나면 신경쓰이지 않아서 끈적이기 싫은 팔과 손에 특히 애용하면서 덧발라주기 좋아요 :),민감성
41,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.60,"와 이거 진짜 재구매의사 100% 선크림이에요ㅠㅠ
전 민감성에 수부지인데 티존 진짜 극지성인 피부에요
제가 나름 로드샵 선크림 다써봤는데 이게 유분기 적고 트러블이 안올라온 유일한 선크림
(ㅇㄴㅅㅍㄹ 노란색선크림, ㅁㅅ 마일드선?, ㅌㅋㅍㅅㅋ 장조지롱, ㅅㅁㄴㄹ 파란색통 산소수뭐시기, ㅋㅇㅈ 무기자차 등)
유분기가 적다고 막 엄청 건조한 선크림은 아니고 딱 보송보송? 갠적으로는 화장하기전에 바르기딱 좋은것같아요
10번이상 쓴 선크림이 손에 꼽을 정도고 다음 세일할때 쟁여놔야겠다고 다짐한 2번째 선크림이에요(1번째는 그 에뛰드 옅은연두색에 흔들어쓰는거였어요!!)",민감성
42,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.60,"나오자마자 테스트해보고 1+1할때마다 쟁여서 쓰고있어요
가성비도 좋고, 끈적이고 묵직한거 바르면 더운데 피부는 건조하긴하고
바디용으로 딱!!2통째 다 비워갑니다~사세요!!산뜻합니다~초크초크",민감성
43,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.60,"엄마 꺼 내 꺼해서 대용량 세일한다길래 엄마가 사줌
보송하고 촉촉하고 지속력 갑이고 톤업도 자연스러움
굳이 파우더 처리할 필요는 없음
이거는 무조건 한 번만이라도 써봐야되는 템!",민감성
44,유브이 더블 컷 산뜻 선 젤 SPF50+ PA++++,0,4.60,"대용량은 3배로 너무 많아서 이걸로 삼

파이님 설명듣고 삼

젤 형태라서 묽고 뻑뻑하게 바를 필요 없어 좋음",민감성
45,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,"글픽순위보고 샀는데... 겁나 촉촉하고 겁나 끈적거림
향은 바를땐 좋았음 여름보다 오히려 겨울에 쓰면 좋을듯함",건성
46,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,"순위 높길래 그냥 한번 사서 쓰는중인데
그냥 쓸만해요ㅋㅋㅋㅋ 여름엔 흡수가 좀 늦는것같았는데
지금은 괜찮네용 화장전에도 굿이예용",건성
47,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,"젤타입좋아하시는분들에게는
좋은것같아요
약간의호불호는있을수있으나
저는좋았어요",건성
48,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,어후ㅠㅠ이건 혁명이에요 여러분ㅜㅠ제가 선크림 때문에 피부 뒤집히고 얼굴뜨고 이런일이 항상 있었는데 이 제품은 유일하게 그런 현상이 없는 제품이에요.다른 분들은 끈적인다고 하시는데 저는 끈적임은 딱히 못 느꼈고 그냥 사세요ㅠㅠ완전ㅠㅠ,건성
49,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,"좋다길래 사봤는데 진짜좋음

자극없고 발림성좋고 산뜻함

한동안 정착예정",건성
50,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,"끈적임 없고 메이크업 전에 발라도 밀리지 않고 좋음
백탁현상 없어서 많이 발라도 부담스럽지 않음
기름광도 없음!",건성
51,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,가볍게 쓰기 좋은 것같아요 개인적으로 끈적거리는게 전혀없던 것 만큼은 맘에들었습니다. 하지만 동종 유사 제품이 많기에 다양하게 사용하고 싶은 마음이 있어용! 가격만큼의 가치를 보이는 제품이라고 생각합니다. 개인적으로 선블록 특유의 끈적거리는 느낌이 많이 없어진 제품이라 산뜻하게 이용하고 싶으신 분들은 사용해보시는게 좋을 거라구 생각합니다!,건성
52,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,"좋아요!) 전에 쓰던 썬크림이 마침 다 떨어질때 쯤에
좀더 촉촉한 썬크림 찾아봤는데 글로우픽 순위도 높고 해서
올리브영에서 구매했어요
촉촉하고 좋아요 이위에 파운데이션 바르니까
건조하지두 않고 좋은거같아요",건성
53,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,"일본 비오레 아쿠아 썬크림 다 써서 최대한 비슷한거 찾아봤더니 이 제품이 제일 비슷해서 구매했습니다.
백탁없고, 끈적임없고, 수분로션같은 제형 딱 제가 원하는 선크림이라서 만족해요!
이런 선크림이 화장할때 걸리적 거리지도 않고 좋아요.
그리고 수분 로션 같은 제형이 더 화장이 잘먹는거 같고 밀리지도 않고 넘 괜찮네요! 비오레 아쿠아 선크림만 3통째 썼었는데 이젠 갈아타도될듯!
다른 사람들 리뷰보니 눈시림이 있다던데 저는 잘 모르겠더라구요? 뭐 나중에 눈시림 있을까봐 그건 걱정되네요ㅠㅠ",건성
54,비타민 워터리 선 젤 SPF50+ PA++++,1,4.16,"이번 여름에 1+1이길래 별 기대없이 사서 너무나 잘썼는데 이렇게 높은 순위로 상승했다니ㅠㅠ 다들 같은 맘인가봅니다... 듣보 브랜드라며 무시했던 나를 용서하세요 브링그린

특징은 크게 백탁 없음 / 리퀴드 제형에 끈적임 적음 / 흡수 빠름 /눈시림 없음 이고 산뜻한사용감 때문에 여름에 쓰기 너무 좋았습니다.

그리고 어떤 파운데이션이랑도 궁합이 잘 맞는 썬크림이라 정말 잘사용했습니다!",지성
55,비타민 워터리 선 젤 SPF50+ PA++++,1,4.16,"순위가 높길래 써봤는데 첫느낌은 무난하고 좋지만 오래 있으면 좀 미끌미끌하네요 제가 지성이라그런가ㅜ
그냥 무난히 쓸 선크림인듯해요",지성
56,비타민 워터리 선 젤 SPF50+ PA++++,1,4.16,제가 무기자차만 써와서 그런지 모르겠는데 이거 바르고 쿠션 바르면 이게 쿠션을 먹는 것 같다는 생각이 들어요. 무기자차 위에 바를 때보다 커버력도 떨어지고 잘 날라가는 것 같아요. 발림성은 괜찮고 저한테는 눈시림이 살짝 있었어요.,지성
57,비타민 워터리 선 젤 SPF50+ PA++++,1,4.16,"여름되서 갑자기 선크림 유목민 되어서 속상했는데,
진짜 잘 만난 선크림이에요.

일단, 눈시림 없고 백탁없어서 넘나 좋아요.

지성피부라 기름진 선크림 정말 싫어해서
보습감 없는 선크림 찾고있었거든요.
가벼운 스킨케어 후에 발라주면
추가적인 보습감이 없어서 더 좋았어요.

바를 때만 촉촉하고 말아서, 건성분은 속건조할 수도 있겠습니다?

다만, 바른 후 번들거림이 있어서...
바르고 좀 흡수시킨 후 겉도는 유분만 티슈로 눌러주면 이후로는 번들거림 없이 뽀송뽀송하게 유지가 되었습니다.

클렌징도 잘 되는 편이고요,
자극도 없고
트러블도 없어서 재구매각입니다.",지성
58,비타민 워터리 선 젤 SPF50+ PA++++,1,4.16,"촉촉하고 백탁도 없고 막 바르기 좋은데 흡수는 빠른편은 아닌듯
근데 한번에 많이 바르면 진짜 번들번들해서 양조절 잘 해야함",지성
59,비타민 워터리 선 젤 SPF50+ PA++++,1,4.16,끈적임 없고 화장도 안밀리고 지금까지 써본 선크림중에 최강,지성
60,비타민 워터리 선 젤 SPF50+ PA++++,1,4.16,"올리브영에서 1+1해서 하나당 7000원에 샀음
가장 라이트해서 얼굴보다 몸에 바르기 좋다
백탁현상없고 끈적임없어서 말그대로
워터리한 선 젤임",지성
61,비타민 워터리 선 젤 SPF50+ PA++++,1,4.16,촉촉하고 새미매트하다는 리뷰보고 샀는데 마무리감 오일리하고 진짜 유분많은데요??? 여기에 화장도 못하겠고 최악의 선크림이에요. 한번 바르고 건성인 엄마줬어요. 근데 엄마도 유분많다고 그러네요.,지성
62,비타민 워터리 선 젤 SPF50+ PA++++,1,4.16,남자친구도 잘 쓰고 있는 선크림이에요! 자극성도 없구! 예민한 피부에 딱이에요 ??,지성
63,비타민 워터리 선 젤 SPF50+ PA++++,1,4.07,"급하게 선블록이 필요한데, 세일 중이길래 글픽 순위만 믿고 냅다 질렀어요 ㅋㅋㅋㅋ 역시 믿고 사는 글픽 크으으 발림성이 이렇게 좋은 선블록은 처음 사는 것 같아요!! 향도 새콤새콤 좋아요 ??",중성
64,비타민 워터리 선 젤 SPF50+ PA++++,1,4.07,딱 가을겨울에 쓰면 좋을꺼같은 선크림이에여!!! 더 좋은 성분에 선크림 많지만 이정도면 무난무난,중성
65,비타민 워터리 선 젤 SPF50+ PA++++,1,4.07,"1위였는데에뛰드에게밀렸네용!!

일단 올리브영에서 구입했구 잘쓰구 있어요
일반 로션 보다도 묽습니다
촉촉하구
트러블 없이 잘쓰구 있어요 !
가격대비 훌륭하다 생각해여
케이스두 견고하구
근데 너무 묽어서 ㅋㅋㅋㅋㅋ
바를때 차단되는가 의아해지는

레이저선크림 쓰다가
얼굴에 열감이랑
트러블 ㅡ 선크림인지 파데인지는 모르겠으나
암튼
이건 좋네욘!! :-)

저는 눈시림은 엄청 심하진 않았지만
조금?

다른 선크림 또한단독으로 바르면
확실히 눈시림 있어요
주의하세용
저는 불편할 정돈 아니였어요",중성
66,비타민 워터리 선 젤 SPF50+ PA++++,1,4.07,"진짜 가볍게 발리고 끈적임 하나도 없어요! 올리브영에서 테스테 해봤는데 선 젤 제품이라고, 끈적임없다고 적혀있어도 다른 제품들 발림성이 별로거나 끈적이더라구요ㅠㅜㅜ근데 이건 진짜 흡수도 금방되고 발림성이며 끈적임도 하나도 없어서 좋습다! 가격도 넘나 착한것?",중성
67,비타민 워터리 선 젤 SPF50+ PA++++,1,4.07,"올리브영 세일할때 사면 가격무난
젤 타입이라 굉장히 가볍고 선크림을 바른듯한 느낌보단 수분크림을 바른 느낌
끈적임이 적어서 좋았고 백탁없이 투명해서 좋음",중성
68,비타민 워터리 선 젤 SPF50+ PA++++,1,4.07,"기존에 썼던 싸이닉에 비하면 착한 가격은 아니지만
부드럽게 발리고
끈적함없고
백탁이 없고
향도 딱히 없어 좋은듯
눈시림도 없었어요",중성
69,비타민 워터리 선 젤 SPF50+ PA++++,1,4.07,산뜻하게발리고 차단지수도 높아서 나쁘지않아요!,중성
70,비타민 워터리 선 젤 SPF50+ PA++++,1,4.07,"- 선크림으로도, 메이크업 전 베이스로도 기능을 잘 하는 아이템

- 원래 백탁있고, 꾸덕한 선크림 매우 싫어하고 촉촉하고 수분감 있는 제형을 선호하는데 딱 좋아요

- 향도 거부감 있는 향이 아님

- 원래 피부가 예민한 탓에 뭐 잘못 바르면 좁쌀이 가득 나는데 뭐 안난것만 해도 성분은 나름 괜찮은것 같아요

- 메이크업 전에 바르는 선크림으로 완전 추천합니당",중성
71,비타민 워터리 선 젤 SPF50+ PA++++,1,4.07,"저는 2주동안 사용해보고 후기 남겨요!

결론부터 말하면 무조건 중,건성에게 추천해드리는 제품입니다!! 선젤인데도 유분기가 생각보다 많아서 지성이신 분들이 바르면 답답하실 것 같아요!
저는 건성에 가까운 중성 피부인데 여름에 세미매트한 제형의 파운데이션 바르기 전에 이 제품 쓰면 정말 찰떡궁합,,, 화장도 잘먹고 촉촉해서 부담없이 바르기 좋아요! 자외선차단지수도 높구요!!
이 제품은 여름보다는 겨울에 사용하기 좋은 제품인 것 같네여! 생각보다 유분기가 많아서 놀랐어요!
눈시림은 없었고 향은 제 기준 살짝 강하긴 한데 심하진 않아서 잘 사용중입니닿 무엇보다도 정말 로션처럼 바르고 다닐 수 있어서 앞으로 선크림은 이 제품만 사용할 듯 합니다!! 추천해요!",중성
72,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,트러블 없긴하나 시간이 지나면 기름이 많이 올라와서 개인적으로 별로임!!ㅠ,복합성
73,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,발림성 좋고 트러블 없고!,복합성
74,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,이거 눈에들어가두안아파요!!휴대도편하구 올리브영 원프러스원때 사면 개이득??,복합성
75,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,케이스가 맘에 들어서 친구껄 조금 썼었는데 저한텐 조금 안맞는 느낌이었어요. 바를 당시에는 괜찮다해도 바른후에 지성부분이 번들거려서 안사길 잘했어요ㅠㅠ,복합성
76,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,"바르는순간 뭔가 시원한 끼가 있어서 좋고
단점은 유분이 넘 많아서 복합성인데도.. 쫌 번들 거리는 부분있어서 아쉽..",복합성
77,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,"눈시림없고 건조하지않고 백탁없고 딱! 제가 좋아하는 스타일~^^
엄마도 하나 드렸어요ㅋ
속건조가 심한편이라 기초를 탄탄히 해도 어떤건 좀 당김이 있는데 이아이는 촉촉하지만 끈적임도 없는 착한 아이예여~!!",복합성
78,비타민 워터리 선 젤 SPF50+ PA++++,1,4.27,"이거진짜 가볍고 촉촉한데 차단잘되고 향좋고
다조은데!!
하품하면 끝...
눈시림이너무심해서 쓸수가없어요..
눈시림만 개선되믄 퍼펙트 썬크림...",복합성
